repo_id,author,downloads,likes,last_modified,created_at,description,so101_mentioned,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,num_episodes,codebase_version,robot_type,video_files_size_in_mb,data_files_size_in_mb,author_has_eval
weedmo/bimanual_so100_dataset_1,weedmo,48,0,2026-02-07T16:23:10+00:00,2026-02-07T14:35:36+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 72, ""total_frames"": 81953, ""total_tasks"": 2, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,72,v3.0,bi_so_follower,200.0,100.0,False
Tsagkas/absolute-dataset-v1,Tsagkas,24,0,2026-02-07T16:05:53+00:00,2026-02-07T15:59:48+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 16, ""total_frames"": 1169, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 15, ""splits"":",True,False,0,0,0,pick_and_place,0,0,16,v3.0,so101_follower,200.0,100.0,False
sdhws/merged_test,sdhws,29,0,2026-02-07T15:51:24+00:00,2026-02-07T15:49:44+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 80, ""total_frames"": 160688, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits",False,False,0,0,0,pick_and_place,0,0,80,v3.0,bi_so_follower,200.0,100.0,False
qownscks/jihoct,qownscks,31,0,2026-02-07T15:13:37+00:00,2026-02-07T13:49:11+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 73, ""total_frames"": 46637, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,73,v3.0,so_follower,200.0,100.0,False
masato-ka/random-pickup-50,masato-ka,44,0,2026-02-07T14:16:36+00:00,2026-02-07T13:37:50+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 28918, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,1,0,0,pick_and_place,1,1,50,v3.0,so_follower,200.0,100.0,True
funzin-jskim/Task-1_e2e_10eps_0,funzin-jskim,19,0,2026-02-07T13:53:57+00:00,2026-02-07T13:53:25+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 10, ""total_frames"": 9610, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,10,v3.0,bi_so_follower,200.0,100.0,False
CHOI-510/color_ball,CHOI-510,40,0,2026-02-07T13:31:40+00:00,2026-02-07T10:45:30+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 21, ""total_frames"": 19872, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,21,v3.0,bi_so_follower,200.0,100.0,False
CHOI-510/color_balls,CHOI-510,23,0,2026-02-07T13:19:49+00:00,2026-02-07T13:11:50+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 21, ""total_frames"": 19872, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,21,v3.0,bi_so_follower,200.0,100.0,False
funzin-jskim/hackathon_pickup_5,funzin-jskim,20,0,2026-02-07T12:56:02+00:00,2026-02-07T12:48:49+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 80, ""total_frames"": 137467, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits",False,False,1,0,0,pick_and_place,1,1,80,v3.0,bi_so_follower,200.0,100.0,False
qownscks/song_rand_35,qownscks,20,0,2026-02-07T12:51:51+00:00,2026-02-07T12:50:50+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 35, ""total_frames"": 32763, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,35,v3.0,so_follower,200.0,100.0,False
darmae/pick_and_place_test2,darmae,18,0,2026-02-07T12:18:14+00:00,2026-02-07T11:44:41+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 20, ""total_frames"": 31079, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,2,0,0,pick_and_place,2,2,20,v3.0,so_follower,200.0,100.0,False
currybab/drawstring_bag_open,currybab,16,0,2026-02-07T11:42:51+00:00,2026-02-07T11:42:08+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 50, ""total_frames"": 24127, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 25, ""splits""",False,False,0,0,0,pick_and_place,0,0,50,v3.0,bi_so_follower,200.0,100.0,False
ELLE111/stack_single_column_train_50episodes,ELLE111,11,0,2026-02-07T11:39:22+00:00,2026-02-07T11:36:31+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 28157, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,1,0,0,pick_and_place,1,1,50,v3.0,so101_follower,200.0,100.0,True
qownscks/bae_random27,qownscks,15,0,2026-02-07T11:20:11+00:00,2026-02-07T11:19:35+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 27, ""total_frames"": 26746, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,27,v3.0,so_follower,200.0,100.0,False
qownscks/bae_random70,qownscks,14,0,2026-02-07T10:55:17+00:00,2026-02-07T10:54:01+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 43, ""total_frames"": 47286, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,43,v3.0,so_follower,200.0,100.0,False
asdg47/fish1,asdg47,38,0,2026-02-07T10:50:27+00:00,2026-02-07T06:21:18+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 132, ""total_frames"": 92205, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,132,v3.0,so_follower,200.0,100.0,False
bluephysi01/hackathon_04,bluephysi01,52,0,2026-02-07T10:39:13+00:00,2026-02-07T07:24:31+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 50, ""total_frames"": 103880, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits",False,False,0,0,0,pick_and_place,0,0,50,v3.0,bi_so_follower,200.0,100.0,False
ispaik06/Panbot_task3_dataset_3,ispaik06,490,0,2026-02-07T09:45:08+00:00,2026-02-02T07:20:30+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 120, ""total_frames"": 169983, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""split",True,False,0,0,0,pick_and_place,0,0,120,v3.0,so101_follower,200.0,100.0,False
jonathm126/eval_so101_pick_pen_v5_real_v0,jonathm126,24,0,2026-02-07T09:42:20+00:00,2026-02-07T09:22:29+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 20, ""total_frames"": 16006, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,1,0,0,pick_and_place,1,1,20,v3.0,so101_follower,500.0,100.0,True
ELLE111/stack_single_column_eval_20episodes,ELLE111,14,0,2026-02-07T09:38:24+00:00,2026-02-07T09:37:06+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 20, ""total_frames"": 11902, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,True,1,0,0,pick_and_place,1,1,20,v3.0,so101_follower,200.0,100.0,True
funzin-jskim/hackathon_pickup,funzin-jskim,18,0,2026-02-07T09:23:53+00:00,2026-02-07T09:23:22+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 55, ""total_frames"": 97410, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,1,0,0,pick_and_place,1,1,55,v3.0,bi_so_follower,200.0,100.0,False
jonathm126/eval_so101_pick_pen_v4_real_v0,jonathm126,77,0,2026-02-07T09:13:51+00:00,2026-02-06T15:38:39+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 81, ""total_frames"": 59526, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,1,0,0,pick_and_place,1,1,81,v3.0,so101_follower,500.0,100.0,True
ispaik06/Panbot_task2_dataset_3,ispaik06,488,0,2026-02-07T08:57:21+00:00,2026-02-02T07:18:23+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 111, ""total_frames"": 161933, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""split",True,False,0,0,0,pick_and_place,0,0,111,v3.0,so101_follower,200.0,100.0,False
4yato/gakushu6,4yato,16,0,2026-02-07T08:52:48+00:00,2026-02-07T07:42:44+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 60, ""total_frames"": 45579, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,60,v3.0,so_follower,200.0,100.0,False
TANAY779/record_actV2,TANAY779,18,0,2026-02-07T08:48:42+00:00,2026-02-07T07:21:51+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 101, ""total_frames"": 71787, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,101,v3.0,so_follower,200.0,100.0,False
funzin-jskim/Task-1_yellow-ball_20260207_162357,funzin-jskim,14,0,2026-02-07T08:47:45+00:00,2026-02-07T08:47:17+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 50, ""total_frames"": 25355, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits""",False,False,0,0,0,pick_and_place,0,0,50,v3.0,bi_so_follower,200.0,100.0,False
louis126584/eval_so101_5r1,louis126584,10,0,2026-02-07T08:38:16+00:00,2026-02-07T08:37:36+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 22423, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,True,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,True
currybab/put_caramels_in_bag,currybab,15,0,2026-02-07T08:31:14+00:00,2026-02-07T08:30:48+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 10, ""total_frames"": 10338, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 25, ""splits""",False,False,1,0,0,pick_and_place,1,1,10,v3.0,bi_so_follower,200.0,100.0,False
louis126584/eval_so101_5r,louis126584,14,0,2026-02-07T08:15:53+00:00,2026-02-07T07:34:54+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 22426, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,True,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,True
funzin-jskim/Task-1_yellow-ball_0-4,funzin-jskim,15,0,2026-02-07T08:01:15+00:00,2026-02-07T08:00:47+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 25, ""total_frames"": 9907, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"":",False,False,0,0,0,pick_and_place,0,0,25,v3.0,bi_so_follower,200.0,100.0,False
Aaronng456/SO-101_ACT-recordtest,Aaronng456,69,0,2026-02-07T07:58:04+00:00,2026-02-07T06:06:39+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 21, ""total_frames"": 10748, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,21,v3.0,so101_follower,200.0,100.0,False
leopardpanda/act_hackathon_04,leopardpanda,20,0,2026-02-07T06:50:57+00:00,2026-02-07T06:50:50+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 10, ""total_frames"": 13024, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,10,v3.0,bi_so_follower,200.0,100.0,False
bluephysi01/hackathon_03,bluephysi01,18,0,2026-02-07T06:10:23+00:00,2026-02-07T06:09:12+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 10, ""total_frames"": 13024, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,10,v3.0,bi_so_follower,200.0,100.0,False
bluephysi01/hackathon_02,bluephysi01,24,0,2026-02-07T05:21:09+00:00,2026-02-07T05:10:44+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 10, ""total_frames"": 23637, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,10,v3.0,bi_so_follower,200.0,100.0,False
twoeight/final,twoeight,57,0,2026-02-07T04:42:04+00:00,2026-02-06T11:48:13+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 41, ""total_frames"": 87268, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,41,v3.0,bi_so_follower,200.0,100.0,False
fanaustinca/fll_training_combined_260206,fanaustinca,33,0,2026-02-07T03:44:42+00:00,2026-02-07T01:00:19+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 251, ""total_frames"": 90907, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,251,v3.0,so_follower,200.0,100.0,False
bluephysi01/hackathon_01,bluephysi01,35,0,2026-02-07T03:16:48+00:00,2026-02-07T02:59:02+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 10, ""total_frames"": 10670, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,10,v3.0,bi_so_follower,200.0,100.0,False
fanaustinca/fll_diffusion_v2_batch_05,fanaustinca,31,0,2026-02-07T01:35:56+00:00,2026-02-07T00:58:03+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 20885, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,48,v3.0,so_follower,200.0,100.0,False
fanaustinca/fll_diffusion_v2_batch_04,fanaustinca,32,0,2026-02-07T00:35:15+00:00,2026-02-06T23:50:24+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 22997, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,49,v3.0,so_follower,200.0,100.0,False
Marco10pez/Marcos_awesome_demo,Marco10pez,46,0,2026-02-06T21:38:51+00:00,2026-02-06T19:00:25+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 30, ""total_frames"": 20149, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,30,v3.0,bi_so_follower,200.0,100.0,True
ZhiyuanZhangZhiyuan/lerobot_chicken_leg,ZhiyuanZhangZhiyuan,31,0,2026-02-06T21:02:32+00:00,2026-02-06T21:02:21+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 50, ""total_frames"": 23833, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,50,v3.0,bi_so_follower,200.0,100.0,False
kheyal/eval_so101_test,kheyal,27,0,2026-02-06T21:00:51+00:00,2026-02-06T20:59:11+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 12, ""total_frames"": 13365, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,True,0,0,0,pick_and_place,0,0,12,v3.0,so101_follower,200.0,100.0,True
chy626/icecube_cup_merged_new_0,chy626,36,0,2026-02-06T19:59:32+00:00,2026-02-06T05:19:15+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 94, ""total_frames"": 56305, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 1000, ""video_files_size_in_mb"": 20000, ""fps"": 30, ""spli",True,False,1,1,0,pick_and_place,1,2,94,v3.0,so101_follower,20000.0,1000.0,False
Grievous-Robot/table-sweep-20260206_125226,Grievous-Robot,29,0,2026-02-06T19:07:51+00:00,2026-02-06T19:07:38+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 13, ""total_frames"": 9870, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,13,v3.0,bi_so_follower,200.0,100.0,False
asdg47/fish,asdg47,53,0,2026-02-06T18:56:13+00:00,2026-02-06T17:32:15+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 52, ""total_frames"": 25435, ""total_tasks"":1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,52,v3.0,so_follower,200.0,100.0,False
aboyarov/eval_red-block-ar-tag-same-init,aboyarov,28,0,2026-02-06T18:49:22+00:00,2026-02-06T18:48:38+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 60, ""total_frames"": 35881, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,True,0,0,0,pick_and_place,0,0,60,v3.0,so101_follower,200.0,100.0,True
DoggyDoggyWhatNow/redtape_pickup,DoggyDoggyWhatNow,101,0,2026-02-06T17:53:51+00:00,2026-01-25T19:44:47+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 105, ""total_frames"": 32634, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,105,v3.0,so_follower,200.0,100.0,False
mthirumalai/so101-picknplace1,mthirumalai,96,0,2026-02-06T16:52:55+00:00,2026-02-06T15:37:51+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 72, ""total_frames"": 46110, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,2,0,0,pick_and_place,2,2,72,v3.0,so_follower,200.0,100.0,False
jonathm126/eval_so101_pick_pen_25_episodes_v0_real_v0,jonathm126,22,0,2026-02-06T15:34:06+00:00,2026-02-06T15:18:47+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 20, ""total_frames"": 16182, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,True,1,0,0,pick_and_place,1,1,20,v3.0,so101_follower,500.0,100.0,True
darmae/pick_and_place_test1,darmae,55,0,2026-02-06T15:24:33+00:00,2026-02-06T13:40:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 60592, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,2,0,0,pick_and_place,2,2,50,v3.0,so_follower,200.0,100.0,False
Davidei/Grasp_and_move_redblock_in_the_box_200,Davidei,26,0,2026-02-06T15:15:18+00:00,2026-02-06T15:12:29+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 200, ""total_frames"": 58266, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,200,v3.0,so_follower,200.0,100.0,False
