repo_id,author,downloads,likes,last_modified,created_at,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,codebase_version,robot_type,total_episodes,total_frames,total_tasks,total_videos,total_chunks,chunks_size,fps,data_files_size_in_mb,video_files_size_in_mb
songzybong/record-test,songzybong,18,0,2026-01-16T07:42:02+00:00,2026-01-16T07:14:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,9773,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_rack_left_augment_01-02,sreetz-nv,40,0,2026-02-02T18:12:58+00:00,2026-02-02T18:12:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,89,22398,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_rack_left_augment_02,sreetz-nv,39,0,2026-02-02T18:12:21+00:00,2026-02-02T18:12:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,82,20324,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_rack_left_augment_01,sreetz-nv,43,0,2026-02-02T18:11:10+00:00,2026-02-02T18:11:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,82,20324,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_rack_left_real_50,sreetz-nv,63,0,2026-01-29T21:27:42+00:00,2026-01-29T18:29:44+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,49,15516,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_rack_left_sim_and_real,sreetz-nv,29,0,2026-01-27T22:18:49+00:00,2026-01-27T22:18:33+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,80,19603,2,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_rack_left,sreetz-nv,29,0,2026-01-26T23:06:37+00:00,2026-01-26T23:02:53+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,75,18250,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_more_dr_and_cosmos,sreetz-nv,15,0,2026-01-22T01:41:49+00:00,2026-01-22T01:41:28+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,81,15377,2,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_more_dr,sreetz-nv,32,0,2026-01-22T01:03:52+00:00,2026-01-22T01:02:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,71,13357,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_and_cosmos,sreetz-nv,34,0,2026-01-20T18:38:11+00:00,2026-01-20T18:38:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,82,16664,2,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_sim_real_cam_tweak_combined,sreetz-nv,16,0,2026-01-09T22:22:03+00:00,2026-01-09T22:21:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,77,16032,2,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_camera_tweak,sreetz-nv,192,0,2026-01-09T22:13:28+00:00,2026-01-09T22:11:42+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,72,14644,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_sim_real_combined,sreetz-nv,8,0,2026-01-09T00:46:53+00:00,2026-01-09T00:46:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,105,23311,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_merged,sreetz-nv,24,0,2026-01-07T02:24:58+00:00,2026-01-07T02:24:40+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,100,21923,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_pt2,sreetz-nv,5,0,2026-01-07T02:13:01+00:00,2026-01-07T02:11:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,10472,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_to_tray_pt1,sreetz-nv,5,0,2026-01-07T01:30:30+00:00,2026-01-07T01:29:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,11451,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_all_merged_v2,sreetz-nv,25,0,2025-12-25T01:03:15+00:00,2025-12-24T19:27:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,310,117770,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_all_merged,sreetz-nv,12,0,2025-12-24T02:43:45+00:00,2025-12-24T02:43:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,310,117770,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_merged,sreetz-nv,27,0,2025-12-24T02:13:33+00:00,2025-12-24T02:13:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,102,36611,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_pt3,sreetz-nv,16,0,2025-12-24T02:09:04+00:00,2025-12-24T01:42:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,26,9602,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_pt4,sreetz-nv,10,0,2025-12-24T02:08:02+00:00,2025-12-24T02:07:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,8964,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_pt2,sreetz-nv,7,0,2025-12-24T01:20:19+00:00,2025-12-24T01:19:09+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,9255,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_pt1,sreetz-nv,10,0,2025-12-24T00:46:07+00:00,2025-12-24T00:44:58+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,26,8790,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_merged,sreetz-nv,14,0,2025-12-24T00:13:42+00:00,2025-12-24T00:13:22+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,105,42809,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_pt3,sreetz-nv,112,0,2025-12-24T00:09:55+00:00,2025-12-23T23:22:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,10003,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_pt4,sreetz-nv,10,0,2025-12-23T23:57:33+00:00,2025-12-23T23:55:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,11767,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_pt2,sreetz-nv,7,0,2025-12-23T22:37:17+00:00,2025-12-23T22:35:57+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,10342,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_pt1,sreetz-nv,10,0,2025-12-23T21:58:28+00:00,2025-12-23T21:57:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,10697,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_to_tray_merged,sreetz-nv,10,0,2025-12-23T21:21:24+00:00,2025-12-23T21:21:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,103,38350,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_to_tray_pt2,sreetz-nv,10,0,2025-12-23T21:16:17+00:00,2025-12-23T20:11:27+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,9813,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_to_tray_pt4,sreetz-nv,10,0,2025-12-23T21:10:09+00:00,2025-12-23T21:08:59+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,25,8963,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_to_tray_pt3,sreetz-nv,118,0,2025-12-23T20:35:29+00:00,2025-12-23T20:34:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,26,9547,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_tray_to_tray,sreetz-nv,7,0,2025-12-23T19:49:59+00:00,2025-12-23T19:48:41+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,27,10027,1,,,1000,30,100,500
sreetz-nv/so101_vial_pickup_simple_real,sreetz-nv,18,0,2025-12-23T16:44:21+00:00,2025-12-23T16:08:02+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,40,23461,1,,,1000,30,100,200
sreetz-nv/so101_teleop_vials_alt,sreetz-nv,3,0,2025-12-22T22:38:51+00:00,2025-12-22T22:38:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,22,8698,1,,,1000,30,1000,20000
sreetz-nv/so101_teleop_vials,sreetz-nv,5,0,2025-12-22T20:31:44+00:00,2025-12-20T01:23:44+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,23,9166,1,,,1000,30,100,500
sreetz-nv/so101_teleop_vials_lightbox_real,sreetz-nv,32,0,2025-12-20T05:36:51+00:00,2025-12-20T05:35:43+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,11240,1,,,1000,30,100,500
sreetz-nv/so101_teleop_ring_stack,sreetz-nv,9,0,2025-12-12T21:57:57+00:00,2025-12-12T21:49:29+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,21,29445,1,,,1000,30,100,500
sriharsha4444/so-101-pick-and-place-10,sriharsha4444,10,0,2026-01-30T01:20:11+00:00,2026-01-30T01:14:54+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,5636,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-val-9,sriharsha4444,33,0,2026-01-26T08:25:10+00:00,2026-01-26T08:23:59+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,34,10551,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-9,sriharsha4444,48,0,2026-01-26T08:09:20+00:00,2026-01-26T07:51:18+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,102,33145,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-8,sriharsha4444,27,0,2026-01-24T01:20:21+00:00,2026-01-24T01:19:39+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,5915,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-7,sriharsha4444,29,0,2026-01-23T21:55:52+00:00,2026-01-23T21:54:53+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,6069,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-6,sriharsha4444,91,0,2026-01-21T01:26:57+00:00,2026-01-21T01:09:31+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,60,19331,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-5,sriharsha4444,51,0,2026-01-20T02:08:18+00:00,2026-01-20T01:27:41+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,80,52159,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-4,sriharsha4444,43,0,2026-01-18T07:12:14+00:00,2026-01-18T06:59:25+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,20,12990,1,,,1000,30,100,200
sriharsha4444/so-101-pick-and-place-1,sriharsha4444,51,0,2026-01-18T06:14:57+00:00,2026-01-18T04:14:25+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,12,8440,1,,,1000,30,100,200
taomon/so101_pick_green_dish,taomon,9,0,2026-01-02T07:13:40+00:00,2026-01-02T07:06:22+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,50,13968,1,,,1000,30,100,200
tilmannb/so101_grab_package_simple,tilmannb,5,0,2025-12-22T13:33:43+00:00,2025-12-22T13:26:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4358,1,,,1000,30,100,200
tilmannb/so101_grab_package,tilmannb,3,0,2025-12-22T11:55:47+00:00,2025-12-22T11:52:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,24,13643,1,,,1000,30,100,200
vanekger/eval_so101_scotch_move_v3,vanekger,37,0,2026-01-22T15:13:13+00:00,2026-01-22T14:52:52+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so_follower,27,20927,1,,,1000,30,100,200
vanekger/so101_pick_scotch_move_end_v1,vanekger,45,0,2026-01-22T10:39:25+00:00,2026-01-22T10:25:29+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,30,12954,1,,,1000,30,100,200
vanekger/so101_pick_scotch_v1,vanekger,62,0,2026-01-22T10:20:48+00:00,2026-01-22T10:20:38+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,23,10253,1,,,1000,30,100,200
vanekger/so101_pick_places_v1,vanekger,33,0,2026-01-21T17:05:01+00:00,2026-01-21T17:04:51+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,30,15358,1,,,1000,30,100,200
vanekger/so101_pick_v5,vanekger,34,0,2026-01-21T16:48:51+00:00,2026-01-21T16:48:44+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,15,5852,1,,,1000,30,100,200
vladimirmodylevskii/so100_test_multicam_v1,vladimirmodylevskii,40,0,2026-02-02T11:25:16+00:00,2026-02-02T10:52:20+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,13188,1,,,1000,30,100,200
vladimirmodylevskii/so100_grab_object_v2,vladimirmodylevskii,19,0,2026-01-30T16:22:02+00:00,2026-01-30T16:09:11+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,52,10776,1,,,1000,30,100,200
vladimirmodylevskii/so100_grab_object_1,vladimirmodylevskii,18,0,2026-01-29T21:54:20+00:00,2026-01-29T21:54:12+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,50,14623,1,,,1000,30,100,200
x-haoyu/eval_so101,x-haoyu,6,0,2025-12-20T13:44:26+00:00,2025-12-20T13:08:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,11,5686,1,,,1000,30,100,200
x-haoyu/PickCube,x-haoyu,1,0,2025-12-16T10:52:15+00:00,2025-12-16T10:52:06+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,50,17234,1,,,1000,30,100,200
x-haoyu/record-test,x-haoyu,0,0,2025-12-16T10:28:32+00:00,2025-12-16T10:26:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,17234,1,,,1000,30,100,200
xhaka3456/cestest,xhaka3456,15,0,2025-12-02T06:13:04+00:00,2025-12-02T05:14:07+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,120,43200,1,,,1000,30,100,500
yunfigup/eval_1wood_weights_size_v4,yunfigup,37,0,2026-01-18T02:05:28+00:00,2026-01-18T02:05:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,12,15177,1,,,1000,30,100,500
yunfigup/so101_wood_weights_size_v2,yunfigup,48,0,2026-01-17T15:09:18+00:00,2026-01-17T15:08:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,150,55255,1,,,1000,30,100,500
yunfigup/so101_wood_weights_size_v1,yunfigup,29,0,2026-01-15T13:28:18+00:00,2026-01-15T13:27:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,25122,1,,,1000,30,100,500
yunfigup/eval_so101_crescent_block_v2_1,yunfigup,10,0,2026-01-03T11:54:43+00:00,2026-01-03T11:54:30+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3346,1,,,1000,30,100,500
yunfigup/eval_so101_crescent_block_v2,yunfigup,2,0,2026-01-03T11:44:36+00:00,2026-01-03T11:43:53+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,11134,1,,,1000,30,100,500
yunfigup/so101_crescent_block_v2,yunfigup,9,0,2025-12-31T14:16:24+00:00,2025-12-31T14:16:00+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,17527,1,,,1000,30,100,500
yunfigup/so101_crescent_block_v1,yunfigup,13,0,2025-12-31T13:43:44+00:00,2025-12-31T13:43:29+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,19,6945,1,,,1000,30,100,500
yunfigup/so101_swipe_card_v1,yunfigup,6,0,2025-12-30T14:52:25+00:00,2025-12-30T14:51:55+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,10175,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v48,yunfigup,8,0,2025-12-28T00:57:16+00:00,2025-12-28T00:57:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2944,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v41,yunfigup,8,0,2025-12-27T11:04:05+00:00,2025-12-27T11:03:54+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3231,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v40,yunfigup,5,0,2025-12-27T10:55:27+00:00,2025-12-27T10:55:08+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2803,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v39,yunfigup,5,0,2025-12-27T10:50:25+00:00,2025-12-27T10:50:14+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2992,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v38,yunfigup,18,0,2025-12-27T09:05:08+00:00,2025-12-27T09:04:55+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3040,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v36,yunfigup,8,0,2025-12-27T08:38:30+00:00,2025-12-27T08:38:20+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2791,1,,,1000,30,100,500
yunfigup/so101_yellow_trash_sort_v1,yunfigup,15,0,2025-12-27T08:27:11+00:00,2025-12-27T08:26:57+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,11526,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v30,yunfigup,5,0,2025-12-26T17:02:11+00:00,2025-12-26T17:01:57+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4241,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v29,yunfigup,8,0,2025-12-26T15:44:45+00:00,2025-12-26T15:44:32+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4713,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v27,yunfigup,8,0,2025-12-26T15:28:58+00:00,2025-12-26T15:28:44+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4685,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v25,yunfigup,7,0,2025-12-26T15:05:33+00:00,2025-12-26T15:05:16+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,7782,1,,,1000,30,100,500
yunfigup/eval_so101_red_logic_v24,yunfigup,5,0,2025-12-26T14:42:03+00:00,2025-12-26T14:41:51+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,5308,1,,,1000,30,100,500
yunfigup/so101_red_logic_v1,yunfigup,7,0,2025-12-26T06:24:53+00:00,2025-12-26T06:24:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,16136,1,,,1000,30,100,500
yuta0x89/record-test-1130-04-no21-1121-05,yuta0x89,9,0,2025-12-04T16:42:17+00:00,2025-12-04T16:42:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,112,51560,2,,,1000,30,100,500
yuta0x89/record-test-1130-04-no21,yuta0x89,9,0,2025-12-04T16:32:31+00:00,2025-12-04T16:32:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,62,23880,1,,,1000,30,100,500
yuta0x89/record-test-1130-04,yuta0x89,13,0,2025-12-04T05:52:53+00:00,2025-12-04T05:25:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,63,24111,1,,,1000,30,100,500
yuta0x89/record-test-1130-03,yuta0x89,12,0,2025-12-04T04:00:11+00:00,2025-12-04T03:55:09+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,7725,1,,,1000,30,100,500
yuta0x89/record-test-1121-05,yuta0x89,4,0,2025-11-21T12:28:32+00:00,2025-11-21T12:27:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,27680,1,,,1000,30,100,500
zenbyte/20260213_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,33,0,2026-02-12T19:11:49+00:00,2026-02-12T18:53:45+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,18900,1,,,1000,30,100,500
zenbyte/20250208_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,30,0,2026-02-08T13:47:13+00:00,2026-02-08T13:45:41+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,29,16288,2,,,1000,30,100,500
zenbyte/20250206_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,22,0,2026-02-05T17:57:51+00:00,2026-02-05T17:38:37+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,19175,2,,,1000,30,100,500
zenbyte/20250126_real_so101_rj45_ep20_cond_3task_3cam,zenbyte,39,0,2026-01-25T16:42:14+00:00,2026-01-25T15:12:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,60,42233,3,,,1000,30,100,500
zenbyte/20250126_real_so101_rj45_ep20_cond,zenbyte,48,0,2026-01-25T12:39:00+00:00,2026-01-24T16:55:13+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,60,44595,3,,,1000,30,100,500
zenbyte/DATASET_REPO,zenbyte,36,0,2026-01-25T01:14:07+00:00,2026-01-25T01:14:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,30820,2,,,1000,30,100,500
zuichucai/so101_flange_box,zuichucai,27,0,2026-02-15T00:37:45+00:00,2026-02-14T23:54:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,21709,1,,,1000,30,100,200
zuichucai/so101_test1,zuichucai,151,0,2026-02-13T18:27:20+00:00,2026-02-13T10:53:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,56,22714,1,,,1000,30,100,200
