repo_id,author,downloads,likes,last_modified,created_at,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,codebase_version,robot_type,total_episodes,total_frames,total_tasks,total_videos,total_chunks,chunks_size,fps,data_files_size_in_mb,video_files_size_in_mb,num_cameras,camera_names,camera_config
infoslack/SO-101-SMOLVLA-500,infoslack,239,0,2026-01-17T16:19:10+00:00,2026-01-16T15:26:07+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,202,157501,2,,,1000,30,100,200,2,"camera1,camera2","2cam:camera1,camera2"
infoslack/SO-101-SMOLVLA-BIG,infoslack,80,0,2026-01-15T02:38:43+00:00,2026-01-14T19:46:27+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,250,195461,7,,,1000,30,100,200,2,"camera1,camera2","2cam:camera1,camera2"
infoslack/SO-101-ACT-big,infoslack,26,0,2026-01-10T20:14:55+00:00,2026-01-10T18:57:44+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,80,46835,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
infoslack/SO-101-ACT-test,infoslack,9,0,2026-01-09T15:20:08+00:00,2026-01-09T15:06:09+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,7141,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
jadechoghari/pgen-annotations,jadechoghari,10,0,2025-12-16T12:26:24+00:00,2025-12-16T12:25:20+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,50,11939,1,,,1000,30,100,200,2,"side,up","2cam:side,up"
jadechoghari/lerobot-pgen-svla,jadechoghari,7,0,2025-12-09T15:49:04+00:00,2025-12-09T15:47:59+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,50,11939,1,,,1000,30,100,200,2,"side,up","2cam:side,up"
jadechoghari/lerobot-tasks,jadechoghari,6,0,2025-12-08T14:21:25+00:00,2025-12-08T14:21:16+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,50,11939,1,,,1000,30,100,500,2,"side,up","2cam:side,up"
jonathm126/eval_so101_car_pick_and_place_96_episodes_v0_real_v0,jonathm126,35,0,2026-02-07T20:45:38+00:00,2026-02-07T19:36:16+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,157,119719,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_car_pick_and_place-96_episodes_v0-real_v0,jonathm126,47,0,2026-02-07T17:55:48+00:00,2026-01-31T14:12:29+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,115,87933,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_pick_pen_v5_real_v0,jonathm126,25,0,2026-02-07T09:42:20+00:00,2026-02-07T09:22:29+00:00,True,1,0,0,pick_and_place,1,1,v3.0,so101_follower,20,16006,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_pick_pen_v4_real_v0,jonathm126,78,0,2026-02-07T09:13:51+00:00,2026-02-06T15:38:39+00:00,True,1,0,0,pick_and_place,1,1,v3.0,so101_follower,81,59526,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_pick_pen_25_episodes_v0_real_v0,jonathm126,23,0,2026-02-06T15:34:06+00:00,2026-02-06T15:18:47+00:00,True,1,0,0,pick_and_place,1,1,v3.0,so101_follower,20,16182,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_pick_pen_v3_real_v0,jonathm126,24,0,2026-02-06T15:11:41+00:00,2026-02-06T14:45:57+00:00,True,1,0,0,pick_and_place,1,1,v3.0,so101_follower,20,16637,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_car_pick_and_place_96_episodes_v1_real_v0,jonathm126,22,0,2026-02-06T14:37:08+00:00,2026-02-06T13:32:07+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,24,16048,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_car_pick_and_place_25_episodes_v0_real_v0,jonathm126,18,0,2026-02-06T12:51:25+00:00,2026-02-06T12:33:59+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,24,18530,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_car_pick_and_place_50_episodes_v4_real_v0,jonathm126,18,0,2026-02-06T11:59:16+00:00,2026-02-06T11:43:36+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,24,16071,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/so101_pick_pen,jonathm126,50,0,2026-02-05T19:22:39+00:00,2025-11-29T09:59:02+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,76,51908,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/so101_car_pick_and_place-bbox,jonathm126,47,0,2026-02-03T08:12:14+00:00,2025-11-24T20:37:00+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,98,67279,2,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/so101_car_pick_and_place,jonathm126,66,0,2026-01-30T16:51:28+00:00,2025-10-02T13:47:47+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,98,67279,2,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/so101_pick_pen-bbox,jonathm126,13,0,2026-01-03T13:15:05+00:00,2025-11-29T21:21:26+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,51,35904,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_pick_pen-v0-real_v0,jonathm126,7,0,2026-01-03T12:10:12+00:00,2026-01-03T12:09:24+00:00,True,1,0,0,pick_and_place,1,1,v3.0,so101_follower,19,22616,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_car_pick_and_place-bbox_yolo_v2-real_v0,jonathm126,23,0,2025-11-29T08:07:28+00:00,2025-11-29T08:06:59+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,11,14475,1,,,1000,30,100,500,1,top_cam,1cam:top_cam
jonathm126/eval_so101_car_pick_and_place-bbox_yolo_v1-real_v0,jonathm126,6,0,2025-11-28T12:58:40+00:00,2025-11-28T12:21:35+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,24,24619,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
jonathm126/eval_so101_car_pick_and_place-bbox_yolo_v0-real_v0,jonathm126,18,0,2025-11-26T21:48:07+00:00,2025-11-26T20:57:58+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,25,23131,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
juyoungggg/lerobot-dataset,juyoungggg,14,0,2026-01-30T05:20:53+00:00,2026-01-30T05:05:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,8036,1,,,1000,30,100,200,2,"front,top","2cam:front,top"
k0i5hi/grab_the_eraser,k0i5hi,8,0,2025-12-29T03:40:56+00:00,2025-12-29T03:40:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,100,36498,1,,,1000,30,100,500,2,"bov,wrist","2cam:bov,wrist"
kageee/so101_eraser_cup_main,kageee,26,0,2026-02-03T23:38:17+00:00,2026-02-03T22:54:04+00:00,False,0,1,0,pour_liquids,1,1,v3.0,so101_follower,15,13108,1,,,1000,30,100,200,1,top,1cam:top
kageee/eval_so101_eraser_cup,kageee,27,0,2026-02-03T22:31:37+00:00,2026-02-03T22:13:15+00:00,True,0,1,0,pour_liquids,1,1,v3.0,so101_follower,10,7983,1,,,1000,30,100,200,1,top,1cam:top
kageee/so101_eraser_cup,kageee,44,0,2026-02-02T23:22:37+00:00,2026-02-02T22:23:44+00:00,False,0,1,0,pour_liquids,1,1,v3.0,so101_follower,10,8783,1,,,1000,30,100,200,1,top,1cam:top
kheyal/eval_so101_test,kheyal,31,0,2026-02-06T21:00:51+00:00,2026-02-06T20:59:11+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,12,13365,1,,,1000,30,100,200,2,"camera1,camera2","2cam:camera1,camera2"
kimyeji/tuna_blue,kimyeji,96,0,2026-01-20T07:29:49+00:00,2026-01-20T06:22:26+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,101,38061,10,,,1000,30,100,200,1,wrist,1cam:wrist
kimyeji/tuna,kimyeji,24,0,2026-01-16T07:59:51+00:00,2026-01-16T07:21:06+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,45,16961,1,,,1000,30,100,200,1,wrist,1cam:wrist
kinghanse/pick_pack,kinghanse,110,0,2026-01-31T13:43:57+00:00,2026-01-30T19:39:42+00:00,False,1,0,0,pick_and_place,1,1,v3.0,bi_so_follower,41,119563,1,,,1000,30,100,200,2,"left_camera1,right_wrist","2cam:left_camera1,right_wrist"
kinghanse/pick_lego_test,kinghanse,31,0,2026-01-24T03:36:33+00:00,2026-01-24T03:27:24+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,10,4393,1,,,1000,30,100,500,1,wrist,1cam:wrist
kinghanse/pick_and_place_50epi,kinghanse,38,0,2026-01-22T03:31:07+00:00,2026-01-22T03:08:43+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,51,19218,1,,,1000,30,100,500,1,wrist,1cam:wrist
kinghanse/kangsumin_test,kinghanse,7,0,2026-01-07T13:07:45+00:00,2026-01-07T13:07:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2414,1,,,1000,30,100,200,2,"top,wrist","2cam:top,wrist"
kinghanse/RedCube_OtherCube_100epi,kinghanse,12,0,2025-12-04T03:18:18+00:00,2025-12-04T01:59:49+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,100,29453,1,,,1000,30,100,200,1,camera1,1cam:camera1
kinghanse/RedCube_OtherCube_50epi,kinghanse,14,0,2025-12-02T08:17:01+00:00,2025-12-02T08:02:08+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,50,14729,1,,,1000,30,100,200,1,camera1,1cam:camera1
kinghanse/place_on_blue_cock,kinghanse,10,0,2025-12-01T10:28:44+00:00,2025-11-27T07:48:44+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,100,44121,1,,,1000,30,100,200,1,camera1,1cam:camera1
kinghanse/place_on_purple_paper,kinghanse,6,0,2025-12-01T09:43:52+00:00,2025-11-27T08:31:22+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,100,43638,1,,,1000,30,100,200,1,camera1,1cam:camera1
kinghanse/place_on_gray_cube,kinghanse,10,0,2025-11-27T01:22:14+00:00,2025-11-27T01:01:50+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,50,22062,1,,,1000,30,100,200,1,camera1,1cam:camera1
kinghanse/place_on_red_cube,kinghanse,9,0,2025-11-26T03:04:12+00:00,2025-11-26T02:45:08+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,50,22058,1,,,1000,30,100,500,1,camera1,1cam:camera1
kinghanse/pick_the_red_color_cube_and_place_red_zone,kinghanse,10,0,2025-11-24T05:57:22+00:00,2025-11-24T04:40:27+00:00,False,3,0,0,pick_and_place,3,3,v3.0,so101_follower,51,41217,1,,,1000,30,100,500,2,"camera1,camera2","2cam:camera1,camera2"
kissyour/my_smolvla_test02,kissyour,27,0,2026-02-14T06:51:55+00:00,2026-02-14T02:40:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,17641,1,,,1000,30,100,200,2,"camera1,camera2","2cam:camera1,camera2"
kissyour/so101-test02,kissyour,17,0,2026-01-28T05:50:25+00:00,2026-01-28T05:00:26+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,21537,1,,,1000,30,100,200,2,"side,up","2cam:side,up"
leafsmomo/so101_card_data_v21,leafsmomo,34,0,2026-02-10T02:20:53+00:00,2026-02-10T02:07:58+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,6017,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
leafsmomo/so101_card_data_v16,leafsmomo,23,0,2026-02-09T09:56:33+00:00,2026-02-09T09:56:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,3030,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
leafsmomo/so101_card_data_v15,leafsmomo,23,0,2026-02-09T09:38:35+00:00,2026-02-09T09:37:52+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,6139,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
leafsmomo/so101_card_data_v13,leafsmomo,22,0,2026-02-05T06:21:31+00:00,2026-02-05T06:21:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,8024,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
leafsmomo/so101_card_data_v8,leafsmomo,30,0,2026-02-03T08:43:41+00:00,2026-02-03T08:43:16+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,9333,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
leafsmomo/so101_card_data_v2,leafsmomo,31,0,2026-02-03T06:11:58+00:00,2026-02-03T06:11:29+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,13036,1,,,1000,30,100,200,1,front,1cam:front
leafsmomo/so101_card_data_20,leafsmomo,33,0,2026-02-03T03:46:56+00:00,2026-02-03T03:30:33+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,9279,1,,,1000,30,100,200,1,front,1cam:front
leafsmomo/so101_mydata,leafsmomo,46,0,2026-02-02T03:37:36+00:00,2026-02-02T03:01:14+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,19,15846,1,,,1000,30,100,200,1,front,1cam:front
leafsmomo/bimanual-so101-dataset,leafsmomo,13,0,2026-01-28T06:14:12+00:00,2026-01-28T05:44:16+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so_follower,20,17161,1,,,1000,30,100,200,1,left_front,1cam:left_front
leafsmomo/my_so101_dataset_demo,leafsmomo,29,0,2026-01-27T08:07:03+00:00,2026-01-27T07:52:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,8861,1,,,1000,30,100,200,1,front,1cam:front
leafsmomo/my_so101_dataset,leafsmomo,22,0,2026-01-27T07:42:25+00:00,2026-01-27T07:25:38+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,5521,1,,,1000,30,100,200,1,front,1cam:front
leafsmomo/demo3,leafsmomo,24,0,2026-01-27T03:20:59+00:00,2026-01-27T01:39:49+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,11672,1,,,1000,30,100,200,1,laptop,1cam:laptop
louis126584/eval_so101_diffusion3,louis126584,34,0,2026-02-11T08:14:26+00:00,2026-02-11T07:17:40+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,4434,1,,,1000,30,100,200,1,front,1cam:front
louis126584/so101-test6,louis126584,39,0,2026-02-08T08:50:45+00:00,2026-02-08T08:49:51+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,37399,1,,,1000,30,100,200,1,front,1cam:front
louis126584/eval_so101_5r1,louis126584,11,0,2026-02-07T08:38:16+00:00,2026-02-07T08:37:36+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,22423,1,,,1000,30,100,200,1,front,1cam:front
louis126584/eval_so101_5r,louis126584,15,0,2026-02-07T08:15:53+00:00,2026-02-07T07:34:54+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,22426,1,,,1000,30,100,200,1,front,1cam:front
louis126584/so101-test5,louis126584,22,0,2026-02-06T10:24:09+00:00,2026-02-06T09:43:34+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,136,117829,1,,,1000,30,100,200,1,front,1cam:front
louis126584/so101-test4,louis126584,13,0,2026-01-29T10:10:27+00:00,2026-01-29T10:09:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,36162,1,,,1000,30,100,200,1,front,1cam:front
louis126584/so101-test3,louis126584,13,0,2026-01-28T09:14:50+00:00,2026-01-28T09:14:18+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,22530,1,,,1000,30,100,200,1,front,1cam:front
louis126584/eval_so101_3,louis126584,15,0,2026-01-28T08:10:38+00:00,2026-01-28T08:09:21+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so_follower,13,11689,1,,,1000,30,100,200,1,front,1cam:front
louis126584/so101_test,louis126584,8,0,2025-11-19T10:18:18+00:00,2025-11-19T10:16:55+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,30000,1,,,1000,30,100,500,1,front,1cam:front
martonbodo/record-train-good,martonbodo,28,0,2026-02-05T12:43:34+00:00,2026-02-05T12:43:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,13637,1,,,1000,30,100,200,2,"laptop,phone","2cam:laptop,phone"
martonbodo/record-train,martonbodo,24,0,2026-02-05T12:05:45+00:00,2026-02-05T12:05:32+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,10,3107,1,,,1000,30,100,200,2,"laptop,phone","2cam:laptop,phone"
masuzushi28/eval_smolvla_policy-m3,masuzushi28,7,0,2025-11-28T02:09:36+00:00,2025-11-28T01:50:03+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3290,1,,,1000,30,100,500,1,front,1cam:front
masuzushi28/eval_smolvla_policy-m2,masuzushi28,8,0,2025-11-28T02:00:21+00:00,2025-11-28T02:00:09+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3751,1,,,1000,30,100,500,1,front,1cam:front
masuzushi28/eval_smolvla_policy-m1,masuzushi28,9,0,2025-11-28T01:42:36+00:00,2025-11-28T01:42:22+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2017,1,,,1000,30,100,500,1,front,1cam:front
masuzushi28/eval_act_your_dataset,masuzushi28,5,0,2025-11-21T05:48:25+00:00,2025-11-21T05:48:16+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2125,1,,,1000,30,100,500,1,front,1cam:front
masuzushi28/eval_smolvla_policy-2,masuzushi28,7,0,2025-11-21T05:42:48+00:00,2025-11-21T05:42:33+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4912,1,,,1000,30,100,500,1,front,1cam:front
masuzushi28/eval_smolvla_policy,masuzushi28,6,0,2025-11-21T05:28:41+00:00,2025-11-21T05:28:33+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3451,1,,,1000,30,100,500,1,front,1cam:front
masuzushi28/eval_smolvla_policy-m0,masuzushi28,7,0,2025-11-21T05:14:37+00:00,2025-11-21T02:11:24+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3141,1,,,1000,30,100,500,1,front,1cam:front
mcres/svla_so101_pickplace,mcres,2,0,2026-01-07T08:43:59+00:00,2026-01-07T08:43:54+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,50,37566,1,,,1000,30,100,200,2,"side,top","2cam:side,top"
mega-joanne/pick-and-place,mega-joanne,31,0,2026-01-30T19:11:01+00:00,2026-01-30T19:09:54+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,50,37572,1,,,1000,30,100,200,3,"belly,top,wrist","3cam:belly,top,wrist"
mercu7/50-patty-record,mercu7,3,0,2025-12-22T07:36:38+00:00,2025-12-22T07:34:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,4680,1,,,1000,30,100,200,2,"base,overhead","2cam:base,overhead"
mfgcvguy/white_cube_11126,mfgcvguy,11,0,2026-01-11T23:06:07+00:00,2026-01-11T23:04:19+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,14,18657,1,,,1000,30,100,200,1,front,1cam:front
mfgcvguy/svla_so101_pickplace,mfgcvguy,3,0,2026-01-05T00:31:23+00:00,2026-01-05T00:31:22+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so100_follower,50,11939,1,,,1000,30,100,500,2,"side,up","2cam:side,up"
mi-kicic/so101_test_orange_pick,mi-kicic,19,0,2026-02-12T13:36:12+00:00,2026-02-12T13:28:20+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,10,2873,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
mi-kicic/so101_ds2,mi-kicic,62,0,2026-02-10T15:45:19+00:00,2026-02-09T14:19:17+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,28457,1,,,1000,30,100,200,3,"front,side,top","3cam:front,side,top"
mzidan101/in_box0-black_ball,mzidan101,32,0,2026-01-01T16:03:27+00:00,2026-01-01T16:01:38+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,70,22026,1,,,1000,30,100,200,2,"top,wrist","2cam:top,wrist"
mzidan101/in_box01,mzidan101,49,0,2026-01-01T01:57:36+00:00,2026-01-01T01:53:57+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,56,43814,1,,,1000,30,100,200,2,"top,wrist","2cam:top,wrist"
prontjiang/record-gbad_2cam_foam,prontjiang,29,0,2026-01-10T01:21:38+00:00,2026-01-01T22:04:43+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,80,36106,1,,,1000,30,100,200,2,"top,wrist","2cam:top,wrist"
prontjiang/record-gbad2,prontjiang,11,0,2026-01-01T06:27:00+00:00,2026-01-01T06:26:41+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,11766,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
prontjiang/record-gbad,prontjiang,11,0,2025-12-25T04:02:28+00:00,2025-12-25T04:02:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,21341,1,,,1000,30,100,200,1,front,1cam:front
pshingavi/first-20-so101_5,pshingavi,16,0,2026-01-26T00:29:20+00:00,2026-01-26T00:24:30+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,20,14211,1,,,1000,30,100,200,3,"camera1,camera2,camera3","3cam:camera1,camera2,camera3"
qownscks/act_hoho,qownscks,17,0,2026-02-07T16:54:21+00:00,2026-02-07T16:53:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,79,45057,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jihoct_gogo_2,qownscks,19,0,2026-02-07T16:48:47+00:00,2026-02-07T16:48:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,15,5844,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jihoct_siq1,qownscks,21,0,2026-02-07T16:36:03+00:00,2026-02-07T16:31:37+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,62,37939,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jihoct,qownscks,32,0,2026-02-07T15:13:37+00:00,2026-02-07T13:49:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,73,46637,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/song_r_70,qownscks,23,0,2026-02-07T14:23:36+00:00,2026-02-07T14:23:27+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,111,113033,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/song_rand_35,qownscks,21,0,2026-02-07T12:51:51+00:00,2026-02-07T12:50:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,35,32763,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_random_70,qownscks,14,0,2026-02-07T11:26:52+00:00,2026-02-07T11:26:21+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,70,74032,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_random27,qownscks,16,0,2026-02-07T11:20:11+00:00,2026-02-07T11:19:35+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,27,26746,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_random70,qownscks,14,0,2026-02-07T10:55:17+00:00,2026-02-07T10:54:01+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,43,47286,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_540,qownscks,27,0,2026-02-06T14:10:27+00:00,2026-02-06T14:08:43+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,533,122531,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_16go,qownscks,23,0,2026-02-06T13:28:51+00:00,2026-02-06T13:28:31+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,17,3567,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/yangwoosk,qownscks,25,0,2026-02-06T13:11:09+00:00,2026-02-06T13:09:51+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,500,116413,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_14go,qownscks,26,0,2026-02-06T13:01:14+00:00,2026-02-06T13:00:29+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,47,9611,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_12go,qownscks,33,0,2026-02-06T12:17:07+00:00,2026-02-06T12:02:31+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,22,4902,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_first_merge,qownscks,19,0,2026-02-06T11:58:52+00:00,2026-02-06T11:57:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,165,39926,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_11go,qownscks,28,0,2026-02-06T11:47:46+00:00,2026-02-06T11:47:26+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,14,3439,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_final_1,qownscks,21,0,2026-02-06T11:43:17+00:00,2026-02-06T11:42:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,453,83938,4,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_final,qownscks,18,0,2026-02-06T10:54:47+00:00,2026-02-06T10:53:53+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,221,38345,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/bae_add3,qownscks,17,0,2026-02-06T10:50:25+00:00,2026-02-06T09:19:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,145,25777,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
qownscks/jiho_no2_1,qownscks,21,0,2026-02-06T10:43:31+00:00,2026-02-06T10:42:47+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,40,10142,1,,,1000,30,100,200,2,"up,wrist","2cam:up,wrist"
